"","id","date","price","bedrooms","bathrooms","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","lat","long","sqft_living15"
"17696",2591730230,"20140912",250000,4,2.5,2,0,0,3,7,2040,0,1994,47.3522,-122.059,1570
"17697",7611200195,"20150220",709000,3,2,1,0,0,4,8,2180,180,1951,47.7133,-122.367,2600
"17698",9297800090,"20140708",399500,4,1.75,1.5,0,0,4,7,1360,0,1928,47.556,-122.376,1320
"17699",2215900930,"20140509",225000,3,2.5,2,0,0,4,7,2000,0,1992,47.3516,-122.057,1750
"17700",7215730930,"20150112",5e+05,3,2.5,2,0,0,3,8,1650,0,2001,47.5968,-122.015,1800
"17701",5201810110,"20140609",364900,3,3,2,0,0,3,8,2500,0,1997,47.4022,-122.166,2290
"17702",3575302562,"20141113",356000,3,1.5,1,0,0,3,7,1140,0,1976,47.619,-122.064,1380
"17703",3438502290,"20150202",616750,3,1.5,1.5,0,0,3,9,2140,0,1978,47.5402,-122.365,1060
"17704",8881900230,"20141202",755000,3,2.75,2,0,2,3,8,2870,0,1984,47.5745,-122.113,2570
"17705",3500100015,"20140812",327500,2,1,1,0,0,5,6,830,0,1950,47.7366,-122.302,1180
"17706",8651511250,"20150415",605000,3,2.25,2,0,0,3,8,1960,0,1984,47.6481,-122.061,2080
"17707",8651401960,"20150413",179950,4,1.5,1,0,0,3,6,1130,0,1968,47.3616,-122.089,1140
"17708",7937900040,"20141219",633000,5,2.75,2,0,0,3,11,3630,0,2000,47.4243,-122.097,3620
"17709",6199000141,"20150312",349950,4,2,1,0,0,5,7,1764,0,1942,47.4318,-122.181,1490
"17710",3271300365,"20150407",1080000,3,2.75,1,0,0,4,8,1650,1120,1959,47.6496,-122.413,2340
"17711",9264030040,"20150430",425000,3,2.5,2,0,0,3,9,2650,0,2002,47.3185,-122.259,2920
"17712",9829200580,"20140917",990000,3,2.75,2,0,0,5,9,2370,130,1979,47.6035,-122.285,2090
"17713",2929600035,"20140627",410000,3,1,2,0,3,4,7,2710,0,1950,47.4462,-122.359,2150
"17714",3459410230,"20141111",590000,3,2.25,2,0,0,4,8,2490,0,1975,47.5666,-122.132,2690
"17715",7303200450,"20150408",242000,3,1.75,1,0,0,3,7,1500,0,1979,47.3467,-122.296,1500
"17716",924069042,"20141125",775000,3,2,1,0,0,5,5,580,580,1931,47.585,-122.051,2961
"17717",287000110,"20140625",680000,4,1.5,1,0,2,5,8,1440,440,1954,47.5035,-122.384,2070
"17718",1018000276,"20150327",217000,3,2.5,2,0,0,3,7,1340,0,2002,47.2942,-122.226,990
"17719",1560870040,"20150421",395000,3,2.5,2,0,0,3,8,1960,0,1999,47.4904,-122.158,1690
"17720",7135500120,"20140519",572500,3,2.25,1,0,0,4,8,1500,530,1984,47.534,-122.161,2030
"17721",5101408835,"20140909",559900,5,3,1,0,0,3,7,1440,760,1987,47.7033,-122.322,1960
"17722",472000590,"20140624",845000,3,2,1.5,0,0,5,9,1840,700,1930,47.6838,-122.4,2190
"17723",104550750,"20140728",241000,3,2,1,0,0,3,8,1520,0,1993,47.3061,-122.361,1890
"17724",7576700150,"20141001",1325000,3,2.25,2,0,0,4,8,2080,280,1913,47.617,-122.288,2840
"17725",7137300245,"20150429",475000,3,1.75,1.5,0,0,3,7,1340,0,1919,47.5922,-122.297,1650
"17726",5511600315,"20150218",575000,2,1.5,2,0,0,3,7,1400,0,1940,47.6843,-122.341,1470
"17727",1422059039,"20140828",455000,4,2.75,1,0,0,4,8,1680,1350,1959,47.401,-122.135,2060
"17728",1026069095,"20140624",839000,3,2.5,1,0,0,3,10,3200,0,2000,47.7614,-122.015,3200
"17729",2207100165,"20150430",475000,4,1.5,1,0,0,4,7,1030,550,1955,47.5984,-122.147,1520
"17730",1705400361,"20141208",6e+05,2,1,1,0,0,4,7,1060,1060,1923,47.5566,-122.278,1900
"17731",1370804115,"20141106",515000,2,1,1,0,0,4,7,1040,600,1937,47.6426,-122.403,1780
"17732",9527000090,"20150318",425000,3,2.25,1,0,0,3,8,1520,370,1977,47.7103,-122.232,1830
"17733",1556200145,"20141007",565000,4,2,1.5,0,0,4,7,1710,0,1907,47.6086,-122.294,1710
"17734",1245500286,"20140523",498000,2,2,1,0,0,3,6,1140,0,1924,47.6949,-122.21,1650
"17735",8824900120,"20140606",739000,4,3,2,0,0,5,8,1800,920,1919,47.6756,-122.306,1940
"17736",3959401645,"20140604",355000,2,1.75,1,0,0,4,7,950,700,1947,47.5622,-122.319,1060
"17737",9264900880,"20140715",263000,3,1.75,1,0,0,4,8,1330,460,1979,47.3118,-122.34,1970
"17738",2826049160,"20140905",375000,4,1.75,1.5,0,0,3,7,1680,0,1948,47.716,-122.307,950
"17739",3449500035,"20140930",322000,3,1.75,1,0,0,4,7,1250,950,1964,47.5076,-122.173,2200
"17740",9266700845,"20150429",325000,2,1,1,0,0,3,6,830,0,1941,47.6932,-122.346,1050
"17741",2493200455,"20141021",290000,2,1,1,0,0,3,7,770,0,1943,47.527,-122.383,1390
"17742",6352600210,"20140611",809950,4,2.5,2,0,0,3,10,3280,0,2001,47.6484,-122.081,3110
"17743",4278900110,"20141009",969500,3,3.25,2,0,2,4,8,1220,860,1984,47.6051,-122.289,2680
"17744",7214790110,"20140613",665000,4,2.5,2,0,0,4,9,2790,0,1989,47.7759,-122.08,2750
"17745",9358400150,"20150206",635000,5,3.5,2,0,0,3,11,4150,0,2006,47.3417,-122.182,3840
"17746",1545802100,"20141029",272450,3,2.25,2,0,0,3,7,1780,0,1987,47.3593,-122.051,1510
"17747",8563000110,"20150424",427000,4,1.75,1,0,0,4,7,1460,0,1967,47.6205,-122.102,1820
"17748",8074400150,"20150401",261500,3,1,1,0,0,3,8,1410,0,1958,47.4969,-122.178,1500
"17749",1951800040,"20140620",488800,4,2.25,1,0,0,4,8,1300,870,1976,47.5444,-122.165,2170
"17750",7934000090,"20150225",340000,2,1,1,0,0,3,6,690,0,1918,47.556,-122.395,1380
"17751",50300090,"20140811",398950,4,3,2,0,0,3,8,3000,0,2003,47.3684,-122.073,2520
"17752",8651430210,"20150321",217000,3,1,1,0,0,5,6,870,0,1969,47.3701,-122.078,1020
"17753",126059019,"20150316",799000,4,2.5,1,0,0,4,9,1910,1260,1978,47.7648,-122.112,2590
"17754",2599700040,"20141230",160000,4,1,1,0,0,4,6,770,770,1969,47.3318,-122.34,910
"17755",9512501400,"20140902",447000,3,1,1,0,0,3,7,1270,0,1968,47.6703,-122.15,1560
"17756",9169600043,"20150424",765000,3,1.75,1,0,0,3,8,1480,710,1957,47.5284,-122.391,2190
"17757",4139900210,"20140620",1320000,4,3.5,2,0,0,3,11,4410,0,1989,47.5487,-122.126,4760
"17758",9558010090,"20140822",445000,4,2.5,2,0,0,3,9,2480,310,2004,47.4492,-122.116,2550
"17759",8101900100,"20150328",310000,3,1,1,0,0,3,8,1170,340,1953,47.5168,-122.285,1125
"17760",5592900205,"20150409",380000,2,1.75,1,0,3,4,7,990,810,1952,47.4828,-122.191,1940
"17761",1624049228,"20141124",325000,4,1,1,0,0,3,7,1510,900,1957,47.5692,-122.295,1880
"17762",2473410360,"20140617",345000,4,2.75,1,0,0,4,8,1480,770,1975,47.4449,-122.129,2070
"17763",7750500120,"20141118",3e+05,3,1,1.5,0,0,3,6,950,0,1929,47.5236,-122.348,1080
"17764",1630700361,"20140627",530000,4,1.75,1,0,0,3,8,1710,1150,1978,47.7605,-122.085,2460
"17765",1630700361,"20150409",583500,4,1.75,1,0,0,3,8,1710,1150,1978,47.7605,-122.085,2460
"17766",4025300210,"20150217",410000,2,1,1,0,0,4,7,1130,430,1954,47.7488,-122.304,1680
"17767",2922701175,"20140919",535000,2,1.5,1,0,0,3,7,970,970,1937,47.6881,-122.367,1250
"17768",7352200450,"20150115",2050000,4,3.25,1.5,1,4,4,7,3480,100,1915,47.7087,-122.276,2410
"17769",9320990120,"20140703",345000,4,2.5,2,0,0,3,7,2040,0,1999,47.432,-122.328,1720
"17770",1238500281,"20150410",539000,5,1,1.5,0,0,4,7,1700,0,1954,47.686,-122.172,1740
"17771",1951800580,"20141024",590000,4,2.5,1,0,0,5,8,1920,1780,1973,47.5403,-122.168,2020
"17772",3530430100,"20140815",187000,2,1.75,1,0,0,4,8,1050,0,1974,47.3811,-122.317,1150
"17773",1623059092,"20140509",270000,3,2,1,0,0,4,7,1690,0,1969,47.4825,-122.164,1690
"17774",7177300735,"20150329",546000,2,1,1,0,0,4,7,1120,0,1939,47.6824,-122.301,1420
"17775",1525039057,"20140702",520000,3,1.75,2,0,0,3,10,1090,400,2008,47.6588,-122.403,1460
"17776",5393601635,"20141229",515000,5,2,1.5,0,0,4,7,1390,830,1925,47.5822,-122.295,1600
"17777",4217401240,"20140717",990000,3,2.5,1.5,0,0,4,8,1880,280,1939,47.6582,-122.28,2300
"17778",3438501450,"20150507",382000,2,1,1,0,0,3,7,870,0,1937,47.5467,-122.365,1300
"17779",1872900065,"20150410",1210000,3,1.75,1,0,0,4,8,1900,0,1956,47.6163,-122.219,2510
"17780",9285800180,"20140626",9e+05,4,3.5,2,0,2,3,8,2470,900,2008,47.5714,-122.38,1820
"17781",4322200220,"20150421",675000,3,2.75,1.5,0,1,4,7,2310,1060,1910,47.5373,-122.39,1720
"17782",1819800042,"20141114",460000,2,1,1,0,0,4,7,880,0,1909,47.6566,-122.36,1960
"17783",2946001675,"20140603",234000,2,1,1,0,0,4,5,940,0,1952,47.4206,-122.324,1200
"17784",1138010530,"20150429",399000,3,1,1,0,0,3,7,1340,0,1974,47.7148,-122.212,1340
"17785",7763400035,"20150402",253500,3,1.5,1,0,0,4,7,1440,0,1959,47.3715,-122.16,1720
"17786",925059107,"20140820",475000,3,1.5,1,0,0,4,7,1750,0,1952,47.6736,-122.176,1740
"17787",1112000100,"20150330",740000,5,3.5,2,0,0,3,8,2910,1080,2004,47.54,-122.27,1310
"17788",7010700936,"20140613",799000,3,2.5,2,0,0,3,8,2860,0,2000,47.661,-122.396,1440
"17789",9558010300,"20150423",390000,4,2.5,2,0,0,3,8,1940,0,2003,47.4507,-122.12,1900
"17790",7304301010,"20140915",421000,2,1.5,1,0,0,5,7,1400,0,1947,47.7469,-122.321,1220
"17791",2329800110,"20150128",296500,3,2.5,2,0,0,4,7,1770,0,1987,47.3764,-122.119,1590
"17792",8712100530,"20140813",895000,4,2,1.5,0,0,4,8,1710,0,1926,47.6373,-122.3,1760
"17793",3814800300,"20140811",386000,4,2.5,2,0,0,3,8,2810,0,2003,47.3251,-122.186,1770
"17794",4022300035,"20141009",424000,3,1,1,0,0,4,8,1580,0,1955,47.7552,-122.276,2130
"17795",6021503840,"20140610",749000,3,1,1.5,0,0,3,7,1580,0,1926,47.684,-122.386,1280
"17796",5210200081,"20141110",523000,3,1,1.5,0,0,3,7,1440,0,1937,47.6976,-122.283,1700
"17797",821049123,"20141028",389000,4,2.5,2,0,0,3,10,2420,0,1998,47.3221,-122.322,1400
"17798",6929600945,"20140825",270000,4,1.5,1,0,0,5,7,1930,0,1946,47.3864,-122.312,1620
"17799",5229300027,"20140910",275000,3,1,1,0,0,5,7,1190,0,1943,47.4978,-122.115,1450
"17800",2214800730,"20140905",287500,4,2.5,1,0,2,3,7,1310,930,1979,47.338,-122.258,1780
"17801",3521059124,"20140924",345000,2,2.5,2.5,0,0,3,7,2550,0,1993,47.2584,-122.124,1750
"17802",1931300850,"20140527",427000,2,1,1,0,0,3,6,920,0,1910,47.6576,-122.348,1570
"17803",2206500110,"20140905",508450,4,1.75,1,0,0,4,7,1000,520,1955,47.5763,-122.154,1510
"17804",3856903515,"20141222",705000,3,2,1.5,0,0,4,7,1460,0,1912,47.6693,-122.333,1690
"17805",5561401530,"20141029",550000,1,1.5,1.5,0,0,5,9,1450,450,1977,47.4718,-122.009,2920
"17806",2206900065,"20150501",380000,3,1.5,1,0,0,1,7,1430,0,1955,47.5734,-122.153,1520
"17807",7852090820,"20140729",539900,3,2.5,2,0,0,3,8,2500,0,2001,47.5346,-121.875,2460
"17808",2354300915,"20140903",330000,2,1,1,0,0,3,5,720,0,1943,47.5267,-122.032,1760
"17809",9214400120,"20140602",455000,2,1,1,0,0,3,7,850,290,1947,47.6827,-122.298,1410
"17810",7298050090,"20141007",510000,4,4,2,0,0,3,10,3530,0,1992,47.3016,-122.342,3360
"17811",1323059098,"20150402",315000,3,2,1,0,0,3,6,1220,0,1970,47.4842,-122.117,1980
"17812",7345000120,"20140617",206000,3,1,1,0,0,4,7,1320,0,1967,47.2787,-122.205,1260
"17813",8563050110,"20140522",592500,4,3,1,0,0,4,8,1370,800,1968,47.6291,-122.093,2020
"17814",3754010040,"20141023",744000,3,2.5,2,0,0,4,8,2020,0,1981,47.6927,-122.206,2410
"17815",8944320100,"20141027",334500,3,2.5,2,0,0,3,8,1990,0,1989,47.3872,-122.154,2110
"17816",6788201781,"20140605",886000,4,2,1.5,0,0,4,7,1480,1180,1923,47.6398,-122.306,2350
"17817",1036400100,"20141021",6e+05,4,2.5,1,0,0,4,8,1780,580,1973,47.6315,-122.103,2780
"17818",323089085,"20150422",850000,3,2,1,0,2,3,9,2740,0,1999,47.5056,-121.77,2140
"17819",7905200365,"20150408",550000,3,1.75,1,0,0,4,7,1000,360,1938,47.5711,-122.391,1540
"17820",2420069268,"20140821",184900,2,1,1,0,0,5,6,1230,0,1911,47.2064,-121.988,1230
"17821",7957600025,"20140508",245000,3,1.5,1,0,0,4,7,1260,0,1955,47.4307,-122.334,1510
"17822",1338600090,"20140923",370000,2,1,1,0,0,3,7,1040,0,1946,47.6308,-122.302,3120
"17823",5255690100,"20150421",480000,4,2.5,1,0,0,3,8,1670,1030,1978,47.7752,-122.198,2470
"17824",1646500365,"20141121",579000,3,1.75,2,0,0,4,7,1800,0,1906,47.6842,-122.357,1310
"17825",2645500021,"20141009",339275,3,1.5,1,0,0,3,7,1080,510,1964,47.7753,-122.353,1590
"17826",2220069003,"20150223",425000,3,2.75,1,0,2,4,7,1140,220,1955,47.2069,-122.024,1700
"17827",2123049498,"20150120",170000,3,1.75,1,0,0,3,7,1370,0,1959,47.4727,-122.298,1370
"17828",4139450360,"20140514",950000,4,2.5,2,0,0,3,10,3320,0,1995,47.5541,-122.106,3320
"17829",2600100300,"20140916",623000,4,2.5,1,0,0,4,8,1690,1290,1977,47.5513,-122.162,2690
"17830",2767600150,"20140519",477000,3,2.5,3,0,0,3,8,1350,0,2005,47.6758,-122.386,1350
"17831",1771000970,"20141010",330000,3,1,1,0,0,4,7,1160,0,1967,47.7419,-122.073,1160
"17832",7960100120,"20140612",6e+05,3,2.25,2,0,0,4,8,1480,0,1914,47.6095,-122.296,1280
"17833",424049039,"20140707",570000,3,2,1,0,3,4,7,820,820,1924,47.5945,-122.291,2270
"17834",7853220970,"20140528",515000,4,2.5,2,0,0,3,8,2680,0,2004,47.5325,-121.856,2540
"17835",439000230,"20150429",805000,4,2.25,1,0,0,3,7,1540,900,1952,47.6932,-122.3,1710
"17836",9406510040,"20150206",555000,4,2.5,2,0,0,3,9,2920,0,1997,47.381,-122.056,2760
"17837",7697850360,"20150204",245000,3,2.25,2,0,0,4,7,1780,0,1985,47.3718,-122.182,1820
"17838",2923500750,"20140718",638150,4,2.5,1,0,0,3,8,1820,350,1978,47.5672,-122.09,2390
"17839",3024059057,"20150501",1650000,4,4.5,2,0,0,3,9,3880,1670,2003,47.5455,-122.214,3470
"17840",322059095,"20140811",269950,4,2.5,1,0,0,3,7,1260,800,1968,47.4229,-122.153,1610
"17841",8651400580,"20140920",195000,3,1.5,1,0,0,5,6,1050,0,1969,47.3608,-122.083,1100
"17842",7812800855,"20150311",159100,2,1,1,0,0,3,6,790,0,1944,47.4928,-122.239,1150
"17843",4151800265,"20150306",550000,3,1,1,0,0,3,6,1010,0,1942,47.6648,-122.204,1260
"17844",1005000062,"20140801",299000,2,1,1,0,0,4,6,1040,0,1950,47.5387,-122.277,1390
"17845",9528105305,"20150121",1375000,4,3.5,2,0,0,3,9,2060,1070,2014,47.677,-122.33,1500
"17846",7225000215,"20150407",249500,2,1,1,0,0,3,6,900,0,1951,47.4881,-122.204,860
"17847",5605000215,"20150225",7e+05,4,1,1.5,0,0,3,7,1470,0,1918,47.6458,-122.306,2160
"17848",1922059401,"20140725",275000,4,1,1.5,0,0,5,5,1080,0,1900,47.3834,-122.215,1720
"17849",3824100286,"20150319",565000,3,2.25,1,0,0,3,7,1480,960,1962,47.7705,-122.26,2510
"17850",1226039058,"20150503",425000,4,1.75,1,0,0,4,7,1320,1200,1956,47.7604,-122.356,1660
"17851",2770605175,"20150227",620047,4,1.75,1,0,0,3,7,880,880,1946,47.6508,-122.373,2040
"17852",6791200120,"20140923",480000,3,2.25,1,0,0,3,8,1220,600,1977,47.5898,-122.052,2050
"17853",6791200120,"20150407",515000,3,2.25,1,0,0,3,8,1220,600,1977,47.5898,-122.052,2050
"17854",4137010590,"20140514",420000,4,2.5,2,0,0,3,8,3040,0,1999,47.2667,-122.216,2420
"17855",5495200040,"20150126",610000,5,3.25,1,0,0,4,8,1890,1600,1957,47.5701,-122.124,2660
"17856",868000175,"20141001",849000,4,1.5,1,0,0,4,8,1440,1000,1950,47.7081,-122.374,2140
"17857",8820902549,"20141119",718000,3,1.75,2,0,0,3,8,2280,0,1949,47.715,-122.282,1610
"17858",8731980040,"20140506",295000,3,2.25,1,0,0,4,9,1560,420,1974,47.3149,-122.378,2360
"17859",3096000040,"20150430",871000,5,1.75,1,0,0,5,7,1180,1180,1940,47.6732,-122.4,2100
"17860",4058800215,"20140528",430000,3,3.75,1,0,2,3,8,2390,1500,1943,47.5073,-122.239,1820
"17861",3579800405,"20140825",440000,4,2.5,1,0,0,4,7,1190,1110,1961,47.7341,-122.242,1960
"17862",3188100065,"20140527",405000,2,1,1,0,0,3,7,910,0,1942,47.6892,-122.306,1040
"17863",8570900038,"20140811",340000,3,2,1,0,0,3,7,1140,0,1994,47.4991,-121.783,1140
"17864",4379400490,"20140710",675000,4,2.5,2,0,0,3,9,2390,0,2006,47.6194,-122.026,2600
"17865",952003575,"20140527",480000,3,1,1,0,2,3,7,1150,0,1943,47.5663,-122.379,1390
"17866",162500015,"20141020",362500,5,2,1,0,0,4,7,1270,1060,1961,47.7671,-122.334,1550
"17867",7732410360,"20140822",752888,3,2.5,2,0,0,4,9,2420,0,1987,47.6599,-122.146,2630
"17868",3031200120,"20141118",255000,4,1.75,1,0,0,5,6,580,380,1949,47.5372,-122.289,1720
"17869",2131700900,"20140813",283700,1,1.75,1,0,0,4,6,1010,0,1968,47.7391,-121.982,1410
"17870",2122059198,"20140825",335000,4,2.5,2,0,0,3,8,2370,0,2001,47.3732,-122.179,2190
"17871",7340600735,"20140603",285000,3,1.75,1,0,0,3,8,1580,1300,1958,47.4881,-122.281,1380
"17872",2923049393,"20140813",278000,4,2.25,1.5,0,0,3,8,2400,0,1964,47.4562,-122.33,2170
"17873",7922710450,"20150327",731000,5,2.5,1.5,0,0,3,8,3670,0,1973,47.6654,-122.142,2340
"17874",192450180,"20150310",335000,3,1.5,1,0,0,3,7,840,300,1985,47.4752,-121.757,1200
"17875",782700120,"20150323",334200,3,1.75,1,0,0,3,7,1410,0,1980,47.7077,-121.914,2240
"17876",2887703155,"20150225",642000,6,1,1.5,0,0,4,7,1530,0,1921,47.6862,-122.31,1530
"17877",5700000245,"20140602",540000,4,1.75,1.5,0,0,4,7,1460,260,1925,47.579,-122.294,1930
"17878",2420069003,"20150331",299000,3,2.5,1,0,2,4,6,1620,0,1960,47.2138,-121.982,1620
"17879",9274202165,"20150120",560000,3,1.75,1,0,0,3,7,970,600,1940,47.5889,-122.389,1790
"17880",9287802410,"20140822",852000,5,2.75,1.5,0,0,4,7,1990,0,1913,47.6733,-122.358,1820
"17881",2324039077,"20150427",306000,2,1,1,0,2,3,7,930,0,1941,47.5478,-122.377,1340
"17882",9329300040,"20140910",440000,3,1.75,1,0,0,4,7,1210,340,1981,47.717,-122.163,1550
"17883",259700180,"20150428",517000,4,1,1,0,0,3,7,1650,0,1966,47.6366,-122.118,2240
"17884",5100400315,"20140523",379000,2,1,1,0,2,3,7,800,0,1940,47.691,-122.309,920
"17885",3424069076,"20141013",360000,2,1,1,0,0,4,6,930,0,1919,47.5289,-122.03,1730
"17886",9138100261,"20141029",645000,4,1.5,1.5,0,0,4,7,1760,790,1926,47.6811,-122.318,1840
"17887",7227500740,"20141107",217000,2,1,1,0,0,5,5,720,0,1942,47.496,-122.186,840
"17888",8150100265,"20141118",255000,2,1,1,0,0,3,6,620,0,1941,47.5292,-122.376,620
"17889",1150000040,"20140721",625000,3,2.5,2,0,0,3,10,2360,0,1987,47.5596,-122.022,2400
"17890",9238900616,"20140610",680000,3,1.75,1,0,0,4,8,1460,300,1960,47.5355,-122.39,1980
"17891",9289900065,"20140911",440000,3,1.75,1,0,0,4,7,1080,1020,1957,47.7622,-122.302,2100
"17892",7504020610,"20140618",615000,5,2.25,2,0,0,3,9,2480,0,1978,47.631,-122.052,2570
"17893",7454001210,"20140603",239000,3,1,2,0,0,3,6,1040,0,1942,47.5121,-122.375,1030
"17894",2122039137,"20150413",462500,3,2.5,1,0,0,4,7,1656,0,1985,47.3758,-122.425,2030
"17895",6884800180,"20140611",619400,4,2,1.5,0,0,5,7,1790,300,1927,47.6881,-122.313,1660
"17896",7110000068,"20140703",975000,6,2.75,2,1,4,3,7,2520,0,1954,47.4969,-122.376,2790
"17897",7625701935,"20141013",330000,2,1,1,0,0,3,6,700,0,1943,47.5487,-122.391,1060
"17898",4054500180,"20140724",985000,4,3.25,2,0,0,3,11,4030,0,1988,47.7235,-122.039,4090
"17899",2917200475,"20150323",430000,2,1,1,0,0,3,6,760,0,1946,47.7005,-122.352,780
"17900",3262300555,"20140708",2458000,4,5.25,2,0,0,3,11,5180,1320,2001,47.6304,-122.236,2270
"17901",1245003740,"20140723",778000,3,2,2,0,0,5,7,1720,120,1946,47.6828,-122.207,1390
"17902",1796381120,"20140728",219000,3,2,1,0,0,4,7,1090,0,1990,47.3687,-122.085,1490
"17903",3761100180,"20140917",1595000,4,2.5,1.5,1,4,5,8,1800,1180,1928,47.704,-122.245,2340
"17904",6666800180,"20150130",715000,4,2.25,1,0,0,4,9,1460,440,1966,47.5803,-122.227,2040
"17905",8651200040,"20140814",950000,4,2.5,2,0,0,4,10,2790,0,1964,47.5477,-122.215,3520
"17906",5100402310,"20141212",425000,2,1,1,0,2,4,8,1020,260,1951,47.6938,-122.312,1540
"17907",421049170,"20140717",239000,3,1,1,0,0,3,7,1510,0,1962,47.3304,-122.304,1510
"17908",726059047,"20141216",310000,1,1,1.5,0,0,3,6,920,0,1944,47.761,-122.214,2260
"17909",5100403636,"20150223",4e+05,2,1,1,0,0,3,7,700,0,1927,47.6962,-122.321,1130
"17910",1535204365,"20141124",428000,2,1.75,2,0,1,5,7,1280,700,1977,47.4193,-122.444,1680
"17911",4240400155,"20140812",6e+05,3,1,1.5,0,0,3,8,1440,0,1929,47.6847,-122.372,1640
"17912",5468750040,"20150126",415000,4,4,2,0,0,4,9,2740,0,1990,47.3735,-122.156,2290
"17913",9158100040,"20140808",401000,2,1,1,0,0,3,7,1400,0,1949,47.7228,-122.357,1760
"17914",7460000040,"20141215",292000,3,1.75,1,0,0,3,7,1370,900,1948,47.4864,-122.316,1210
"17915",2927600155,"20140722",291750,3,2.25,1,0,0,3,7,1310,0,1950,47.4515,-122.368,1600
"17916",8731950910,"20150218",227000,3,1.75,1,0,0,4,8,1680,0,1968,47.3112,-122.378,2040
"17917",1726600110,"20140717",675000,3,2.25,1,0,0,3,9,2260,0,1977,47.6385,-122.167,2820
"17918",3320000212,"20141006",397500,3,2.25,2,0,0,3,8,1050,300,2007,47.5998,-122.312,1350
"17919",1670400068,"20140618",206000,2,1.5,2,0,0,3,7,1820,0,1921,47.4764,-122.269,1430
"17920",7424700145,"20140730",1190000,3,3.5,3,0,0,3,10,2800,580,2008,47.6162,-122.288,2790
"17921",2408800120,"20140716",360000,4,1.75,1,0,0,5,7,2140,0,1959,47.3583,-121.922,1720
"17922",1776230180,"20141008",427500,4,2.5,2,0,0,3,8,2430,0,2010,47.5048,-122.155,2650
"17923",7889601320,"20140725",115000,2,1,1,0,0,3,6,940,0,1943,47.4907,-122.336,1310
"17924",7589200153,"20140609",559000,3,1.5,1,0,0,4,7,1140,930,1948,47.6896,-122.374,1770
"17925",8032700175,"20141027",420000,4,1,1.5,0,0,3,7,1510,0,1906,47.6526,-122.342,1560
"17926",9238430300,"20141106",550000,4,1.75,1,0,0,3,8,1890,660,1982,47.7707,-122.123,2560
"17927",6150700180,"20140922",282150,2,1,1,0,0,3,7,700,0,1948,47.7289,-122.337,1070
"17928",3330501645,"20150223",260000,3,1,1,0,0,3,6,1150,0,1910,47.5506,-122.276,1150
"17929",7853210180,"20141002",428000,3,2.5,2,0,0,3,7,2340,0,2004,47.5322,-121.851,1970
"17930",6149700194,"20141015",319950,3,3.25,3,0,0,3,7,1510,0,2007,47.7293,-122.343,1510
"17931",3625049079,"20140801",1350000,3,2,1,0,1,3,7,1590,480,1946,47.616,-122.239,3000
"17932",2979800750,"20140911",552000,2,1,1,0,0,4,7,1050,100,1924,47.6846,-122.317,1463
"17933",2887700970,"20150209",637000,4,2.75,1.5,0,0,5,7,1470,720,1929,47.6868,-122.308,1600
"17934",8732130940,"20140609",213000,4,1.75,1,0,0,2,7,1480,500,1978,47.3071,-122.381,1980
"17935",2968800645,"20150428",215000,3,1,1,0,0,4,6,960,0,1958,47.4583,-122.353,1060
"17936",2351800065,"20150217",590000,3,1.75,1,0,2,3,8,1380,800,1949,47.6501,-122.405,2020
"17937",2822069080,"20141121",390000,4,2.5,2,0,0,3,8,2560,0,1989,47.3692,-122.047,2130
"17938",5018200110,"20140922",287000,4,2.25,1,0,2,4,7,1540,730,1959,47.4095,-122.296,1920
"17939",1235100371,"20140717",580000,5,2.75,2,0,0,3,7,3550,0,1960,47.6766,-122.186,3370
"17940",3904930410,"20141028",424000,3,2,1,0,0,3,8,1330,0,1988,47.5745,-122.017,1900
"17941",3529000880,"20150309",610000,4,2.5,2,0,0,3,8,2110,0,1988,47.5641,-122.012,2050
"17942",8081020330,"20140729",1320000,4,3.25,1,0,3,3,11,2270,1200,1989,47.5513,-122.135,3910
"17943",2516000515,"20141218",623500,4,3,1,0,0,3,7,860,690,1918,47.6583,-122.362,1310
"17944",3223039010,"20140804",260000,2,1,1,0,1,3,6,570,0,1936,47.4433,-122.444,2040
"17945",9828702588,"20150311",906000,3,2.5,3,0,0,3,9,2030,0,2013,47.6199,-122.3,1450
"17946",6672920150,"20150406",330000,3,2,1,0,0,3,7,1500,0,1987,47.7279,-121.967,1580
"17947",9485700150,"20150304",275000,2,1,1,0,0,3,6,920,0,1955,47.5281,-122.362,1040
"17948",3500100208,"20141119",290000,3,1,1,0,0,3,7,1040,430,1953,47.7347,-122.302,1420
"17949",4083302915,"20140917",599950,2,1,1,0,0,3,7,1150,0,1917,47.6539,-122.329,2240
"17950",1560920450,"20140924",550000,4,3,2,0,0,3,11,4180,0,1986,47.4,-122.027,3010
"17951",2475200930,"20140722",289000,3,1.75,1,0,0,3,7,1690,0,1987,47.4719,-122.191,1530
"17952",2064800120,"20140602",411000,4,2.75,1,0,0,5,8,1240,910,1976,47.5378,-122.17,1980
"17953",272000945,"20150325",826000,3,3.25,1,0,2,3,10,1730,600,1964,47.5882,-122.295,2080
"17954",9476700035,"20140710",4e+05,4,2,2,0,2,4,7,2350,330,1943,47.4887,-122.192,1430
"17955",859000018,"20140814",342000,3,2.5,2,0,0,3,8,1320,420,2008,47.525,-122.366,1740
"17956",4237900645,"20141010",475000,2,1.75,1,0,1,3,7,1080,240,1955,47.6639,-122.399,2070
